OrderID,CustomerID,OrderDate,OrderStatus,PaymentMethod,ShippingMethod,Currency,OrderTotal,DiscountAmount,TaxAmount,ShippingCost
O00075264,C00006634,2024-02-12,Delivered,Google Pay,Express,USD,4072.69,0,814.54,9.99
O00075265,C00023169,2024-05-21,Delivered,PayPal,Pickup Point,USD,1946.86,0,389.37,0.0
O00075266,C00017100,2025-09-29,Delivered,Google Pay,Express,USD,5353.64,0,1070.73,0.0
O00075267,C00024132,2023-11-02,Processing,Apple Pay,Standard,USD,976.55,0,195.31,14.99
O00075268,C00028567,2025-07-14,Delivered,Debit Card,Express,USD,6412.01,0,1282.4,14.99
O00075269,C00018569,2023-10-21,Delivered,Apple Pay,Standard,USD,8252.41,0,1650.48,0.0
O00075270,C00023591,2023-06-08,Processing,Debit Card,Standard,USD,5484.09,0,1096.82,4.99
O00075271,C00011588,2024-07-24,Shipped,Debit Card,Express,USD,2785.76,0,557.15,0.0
O00075272,C00016992,2024-02-23,Delivered,Google Pay,Pickup Point,USD,6317.96,0,1263.59,14.99
O00075273,C00019119,2025-09-25,Delivered,Google Pay,Standard,USD,10804.71,0,2160.94,4.99
O00075274,C00000618,2024-07-24,Shipped,Debit Card,Standard,USD,6324.5,0,1264.9,9.99
O00075275,C00020358,2025-09-03,Delivered,PayPal,Standard,USD,2675.62,0,535.12,4.99
O00075276,C00020224,2023-06-29,Cancelled,Google Pay,Express,USD,7169.91,0,1433.98,4.99
O00075277,C00020857,2024-11-03,Delivered,Debit Card,Pickup Point,USD,8041.78,0,1608.36,4.99
O00075278,C00014498,2023-10-17,Processing,Google Pay,Pickup Point,USD,1147.53,0,229.51,0.0
O00075279,C00026048,2024-05-02,Processing,Credit Card,Express,USD,8246.22,0,1649.24,4.99
O00075280,C00003883,2025-12-16,Delivered,PayPal,Express,USD,1145.7,0,229.14,0.0
O00075281,C00023194,2025-11-18,Processing,Apple Pay,Standard,USD,10560.62,0,2112.12,14.99
O00075282,C00014235,2023-11-16,Processing,Debit Card,Pickup Point,USD,6838.63,0,1367.73,14.99
O00075283,C00002264,2024-09-20,Cancelled,PayPal,Express,USD,5224.22,0,1044.84,14.99
O00075284,C00024372,2025-05-30,Shipped,Google Pay,Express,USD,2657.21,0,531.44,0.0
O00075285,C00021724,2023-02-23,Processing,PayPal,Pickup Point,USD,3550.57,0,710.11,0.0
O00075286,C00001473,2024-11-02,Delivered,Debit Card,Express,USD,3413.86,0,682.77,4.99
O00075287,C00009818,2024-10-05,Delivered,Credit Card,Standard,USD,2922.7,0,584.54,0.0
O00075288,C00019253,2025-11-09,Delivered,Debit Card,Standard,USD,7833.05,0,1566.61,4.99
O00075289,C00010839,2025-11-03,Delivered,Google Pay,Pickup Point,USD,3332.94,0,666.59,0.0
O00075290,C00002964,2023-12-17,Delivered,Debit Card,Express,USD,160.66,0,32.13,4.99
O00075291,C00018563,2025-06-07,Delivered,Google Pay,Express,USD,4647.67,0,929.53,0.0
O00075292,C00026289,2023-09-10,Delivered,Debit Card,Standard,USD,8192.86,0,1638.57,14.99
O00075293,C00022884,2023-06-25,Shipped,Debit Card,Standard,USD,8358.06,0,1671.61,0.0
O00075294,C00012331,2024-03-28,Shipped,PayPal,Pickup Point,USD,7661.48,0,1532.3,4.99
O00075295,C00018898,2025-01-13,Delivered,Debit Card,Standard,USD,6775.79,0,1355.16,14.99
O00075296,C00010325,2024-08-30,Delivered,PayPal,Pickup Point,USD,11281.64,0,2256.33,14.99
O00075297,C00027580,2025-10-16,Delivered,Apple Pay,Pickup Point,USD,12004.68,0,2400.94,4.99
O00075298,C00029451,2025-04-02,Delivered,Apple Pay,Pickup Point,USD,11450.43,0,2290.09,0.0
O00075299,C00021899,2024-06-01,Delivered,Debit Card,Express,USD,2229.22,0,445.84,4.99
O00075300,C00018625,2024-06-30,Processing,PayPal,Express,USD,10806.16,0,2161.23,4.99
O00075301,C00029984,2023-04-24,Delivered,Debit Card,Pickup Point,USD,2925.34,0,585.07,14.99
O00075302,C00026343,2025-09-12,Delivered,Credit Card,Express,USD,6773.28,0,1354.66,4.99
O00075303,C00007350,2024-06-07,Delivered,Credit Card,Express,USD,802.5,0,160.5,0.0
O00075304,C00018165,2024-07-04,Delivered,Apple Pay,Express,USD,2952.65,0,590.53,0.0
O00075305,C00026514,2024-05-06,Delivered,Debit Card,Pickup Point,USD,3347.33,0,669.47,0.0
O00075306,C00012853,2023-04-12,Delivered,Apple Pay,Pickup Point,USD,3250.1,0,650.02,4.99
O00075307,C00028080,2023-04-10,Delivered,PayPal,Standard,USD,3469.15,0,693.83,14.99
O00075308,C00021683,2025-09-09,Delivered,Apple Pay,Express,USD,3940.91,0,788.18,9.99
O00075309,C00027176,2023-04-18,Delivered,Google Pay,Standard,USD,1862.32,0,372.46,4.99
O00075310,C00010218,2023-01-19,Delivered,Google Pay,Pickup Point,USD,914.28,0,182.86,0.0
O00075311,C00004065,2025-06-06,Delivered,Google Pay,Pickup Point,USD,2916.28,0,583.26,9.99
O00075312,C00024019,2024-12-11,Delivered,Apple Pay,Express,USD,6154.57,0,1230.91,0.0
O00075313,C00025239,2023-01-22,Delivered,Credit Card,Pickup Point,USD,2876.62,0,575.32,4.99
O00075314,C00021716,2023-07-29,Delivered,Debit Card,Standard,USD,3074.22,0,614.84,9.99
O00075315,C00015460,2023-07-23,Delivered,Credit Card,Express,USD,6515.2,0,1303.04,4.99
O00075316,C00006804,2023-10-30,Delivered,Debit Card,Express,USD,3191.06,0,638.21,14.99
O00075317,C00020318,2023-04-30,Delivered,Debit Card,Pickup Point,USD,3593.69,0,718.74,0.0
O00075318,C00004563,2023-02-20,Delivered,Google Pay,Express,USD,7422.47,0,1484.49,0.0
O00075319,C00017394,2024-07-09,Delivered,PayPal,Express,USD,4593.13,0,918.63,14.99
O00075320,C00015924,2024-08-16,Delivered,Credit Card,Express,USD,10481.42,0,2096.28,14.99
O00075321,C00021805,2023-02-25,Delivered,Apple Pay,Express,USD,7612.35,0,1522.47,0.0
O00075322,C00025818,2024-08-26,Delivered,Credit Card,Standard,USD,10618.22,0,2123.64,9.99
O00075323,C00028210,2023-07-10,Shipped,Google Pay,Express,USD,8077.76,0,1615.55,0.0
O00075324,C00007935,2024-06-01,Delivered,Apple Pay,Express,USD,8014.48,0,1602.9,0.0
O00075325,C00005766,2025-12-03,Delivered,PayPal,Express,USD,7303.52,0,1460.7,4.99
O00075326,C00006595,2024-06-30,Delivered,Google Pay,Standard,USD,10399.21,0,2079.84,4.99
O00075327,C00008067,2025-03-06,Delivered,Debit Card,Express,USD,759.17,0,151.83,0.0
O00075328,C00022950,2023-01-24,Delivered,Google Pay,Standard,USD,6032.78,0,1206.56,0.0
O00075329,C00024110,2023-01-08,Shipped,Google Pay,Express,USD,1001.03,0,200.21,0.0
O00075330,C00022796,2025-01-30,Delivered,Debit Card,Standard,USD,6240.86,0,1248.17,14.99
O00075331,C00019918,2025-05-18,Delivered,Apple Pay,Express,USD,2981.77,0,596.35,0.0
O00075332,C00025820,2023-11-03,Delivered,Credit Card,Express,USD,5702.06,0,1140.41,0.0
O00075333,C00021642,2024-02-04,Delivered,Credit Card,Standard,USD,9839.09,0,1967.82,9.99
O00075334,C00023231,2024-03-07,Delivered,Apple Pay,Pickup Point,USD,2149.87,0,429.97,9.99
O00075335,C00024610,2025-06-27,Delivered,Credit Card,Express,USD,2698.65,0,539.73,14.99
O00075336,C00011165,2024-09-11,Delivered,PayPal,Standard,USD,6474.96,0,1294.99,9.99
O00075337,C00022433,2024-07-22,Delivered,PayPal,Pickup Point,USD,11893.22,0,2378.64,4.99
O00075338,C00017254,2024-04-10,Delivered,Google Pay,Express,USD,6955.31,0,1391.06,4.99
O00075339,C00001139,2024-02-19,Delivered,Google Pay,Express,USD,1979.74,0,395.95,14.99
O00075340,C00026978,2025-04-12,Delivered,Debit Card,Standard,USD,6154.16,0,1230.83,0.0
O00075341,C00026473,2023-05-24,Cancelled,Debit Card,Standard,USD,10230.02,0,2046.0,0.0
O00075342,C00021565,2025-07-08,Delivered,Google Pay,Express,USD,5121.63,0,1024.33,14.99
O00075343,C00021903,2025-09-20,Delivered,Apple Pay,Express,USD,7399.16,0,1479.83,14.99
O00075344,C00028806,2025-04-10,Delivered,Credit Card,Standard,USD,3743.61,0,748.72,4.99
O00075345,C00027922,2025-09-08,Delivered,Google Pay,Pickup Point,USD,2684.07,0,536.81,0.0
O00075346,C00028137,2024-05-25,Delivered,Credit Card,Express,USD,8421.25,0,1684.25,0.0
O00075347,C00029600,2023-03-06,Delivered,PayPal,Pickup Point,USD,1222.95,0,244.59,0.0
O00075348,C00021356,2025-05-10,Delivered,Google Pay,Pickup Point,USD,8636.17,0,1727.23,0.0
O00075349,C00025417,2025-07-01,Delivered,Debit Card,Pickup Point,USD,5596.03,0,1119.21,9.99
O00075350,C00008719,2025-11-20,Delivered,PayPal,Express,USD,3358.88,0,671.78,4.99
O00075351,C00005964,2025-11-19,Delivered,Apple Pay,Express,USD,5444.97,0,1088.99,14.99
O00075352,C00029668,2025-08-27,Delivered,Apple Pay,Pickup Point,USD,3646.07,0,729.21,0.0
O00075353,C00015309,2023-11-09,Shipped,Debit Card,Standard,USD,7393.8,0,1478.76,4.99
O00075354,C00010476,2024-11-07,Delivered,PayPal,Standard,USD,4464.47,0,892.89,0.0
O00075355,C00013921,2024-11-08,Shipped,Apple Pay,Standard,USD,1475.18,0,295.04,14.99
O00075356,C00026114,2025-05-07,Shipped,Debit Card,Express,USD,134.54,0,26.91,9.99
O00075357,C00018595,2025-11-23,Delivered,Apple Pay,Express,USD,2821.23,0,564.25,14.99
O00075358,C00025293,2024-05-26,Delivered,Apple Pay,Pickup Point,USD,1687.7,0,337.54,4.99
O00075359,C00009531,2023-05-29,Delivered,Google Pay,Express,USD,2647.46,0,529.49,4.99
O00075360,C00022667,2025-11-13,Delivered,PayPal,Express,USD,9634.5,0,1926.9,9.99
O00075361,C00023353,2024-12-16,Delivered,Apple Pay,Standard,USD,4961.33,0,992.27,0.0
O00075362,C00022674,2023-06-27,Delivered,Credit Card,Standard,USD,13980.23,0,2796.05,0.0
O00075363,C00009079,2025-06-30,Delivered,Credit Card,Standard,USD,4883.2,0,976.64,4.99
O00075364,C00018314,2023-03-30,Delivered,Credit Card,Pickup Point,USD,996.81,0,199.36,4.99
O00075365,C00011393,2025-03-02,Delivered,PayPal,Standard,USD,4934.57,0,986.91,4.99
O00075366,C00005732,2023-08-24,Delivered,PayPal,Express,USD,445.83,0,89.17,9.99
O00075367,C00010194,2023-12-16,Shipped,Apple Pay,Express,USD,3675.0,0,735.0,14.99
O00075368,C00012350,2025-07-13,Delivered,Credit Card,Express,USD,9412.48,0,1882.5,0.0
O00075369,C00026643,2024-03-11,Delivered,Apple Pay,Standard,USD,10821.08,0,2164.22,9.99
O00075370,C00018197,2023-12-27,Delivered,PayPal,Pickup Point,USD,10555.11,0,2111.02,0.0
O00075371,C00027611,2023-05-04,Delivered,Debit Card,Express,USD,6114.64,0,1222.93,9.99
O00075372,C00024678,2024-09-30,Delivered,Debit Card,Standard,USD,1433.76,0,286.75,0.0
O00075373,C00002506,2025-04-03,Delivered,Google Pay,Express,USD,10416.74,0,2083.35,0.0
O00075374,C00025419,2023-01-26,Delivered,PayPal,Pickup Point,USD,4635.33,0,927.07,4.99
O00075375,C00022412,2023-02-04,Delivered,Google Pay,Pickup Point,USD,4412.97,0,882.59,4.99
O00075376,C00005904,2025-05-28,Delivered,Credit Card,Standard,USD,3291.17,0,658.23,14.99
O00075377,C00020021,2024-02-04,Delivered,PayPal,Standard,USD,1244.41,0,248.88,14.99
O00075378,C00000230,2025-07-29,Delivered,PayPal,Express,USD,3167.73,0,633.55,14.99
O00075379,C00019100,2023-09-14,Delivered,Credit Card,Express,USD,12876.37,0,2575.27,0.0
O00075380,C00024409,2025-07-02,Delivered,Credit Card,Pickup Point,USD,5485.74,0,1097.15,14.99
O00075381,C00012699,2023-04-03,Processing,PayPal,Standard,USD,4608.51,0,921.7,14.99
O00075382,C00008674,2023-11-16,Delivered,Debit Card,Express,USD,11188.16,0,2237.63,0.0
O00075383,C00007903,2025-12-31,Delivered,Apple Pay,Express,USD,5760.39,0,1152.08,0.0
O00075384,C00008292,2024-10-30,Delivered,Google Pay,Pickup Point,USD,4591.07,0,918.21,14.99
O00075385,C00028063,2025-06-18,Delivered,Debit Card,Express,USD,4444.04,0,888.81,9.99
O00075386,C00000985,2024-07-02,Returned,PayPal,Express,USD,8052.89,0,1610.58,9.99
O00075387,C00022840,2023-01-06,Delivered,PayPal,Standard,USD,12407.83,0,2481.57,14.99
O00075388,C00003002,2025-03-30,Delivered,Credit Card,Express,USD,6835.12,0,1367.02,9.99
O00075389,C00016076,2024-10-07,Returned,Google Pay,Standard,USD,3144.24,0,628.85,0.0
O00075390,C00022070,2023-06-05,Delivered,Google Pay,Express,USD,11415.07,0,2283.01,4.99
O00075391,C00024062,2025-06-15,Returned,PayPal,Standard,USD,1273.07,0,254.61,9.99
O00075392,C00001947,2025-11-19,Processing,Apple Pay,Express,USD,976.73,0,195.35,0.0
O00075393,C00005521,2023-01-28,Delivered,Google Pay,Pickup Point,USD,4361.62,0,872.32,4.99
O00075394,C00005729,2024-06-08,Delivered,PayPal,Standard,USD,335.32,0,67.06,4.99
O00075395,C00024109,2025-02-03,Delivered,PayPal,Express,USD,453.98,0,90.8,14.99
O00075396,C00007965,2023-07-20,Delivered,Credit Card,Express,USD,6938.24,0,1387.65,0.0
O00075397,C00003647,2024-08-10,Shipped,Credit Card,Standard,USD,8144.52,0,1628.9,9.99
O00075398,C00006688,2025-03-28,Delivered,Credit Card,Express,USD,6003.99,0,1200.8,0.0
O00075399,C00029165,2024-04-09,Delivered,Debit Card,Pickup Point,USD,5231.26,0,1046.25,9.99
O00075400,C00006611,2025-08-11,Delivered,Debit Card,Express,USD,6937.74,0,1387.55,14.99
O00075401,C00003650,2023-06-16,Delivered,Debit Card,Standard,USD,4705.48,0,941.1,4.99
O00075402,C00020097,2024-10-26,Cancelled,Debit Card,Express,USD,9786.05,0,1957.21,0.0
O00075403,C00005960,2023-10-08,Delivered,Debit Card,Standard,USD,4676.74,0,935.35,4.99
O00075404,C00014869,2023-08-12,Delivered,Apple Pay,Pickup Point,USD,3396.89,0,679.38,0.0
O00075405,C00000884,2025-11-19,Delivered,Google Pay,Express,USD,4418.96,0,883.79,4.99
O00075406,C00023755,2024-09-25,Delivered,Debit Card,Pickup Point,USD,6622.79,0,1324.56,0.0
O00075407,C00021570,2023-03-21,Cancelled,Google Pay,Standard,USD,4106.73,0,821.35,9.99
O00075408,C00001934,2023-08-25,Delivered,Apple Pay,Standard,USD,575.23,0,115.05,4.99
O00075409,C00024636,2024-01-19,Delivered,PayPal,Pickup Point,USD,1163.1,0,232.62,0.0
O00075410,C00027351,2023-03-10,Delivered,Debit Card,Express,USD,3045.1,0,609.02,0.0
O00075411,C00022877,2023-07-07,Delivered,Apple Pay,Standard,USD,4171.9,0,834.38,9.99
O00075412,C00011513,2023-08-11,Delivered,PayPal,Standard,USD,5964.64,0,1192.93,14.99
O00075413,C00003190,2025-07-05,Delivered,Credit Card,Pickup Point,USD,4270.02,0,854.0,4.99
O00075414,C00001302,2025-08-05,Delivered,Apple Pay,Express,USD,9294.97,0,1858.99,0.0
O00075415,C00022861,2024-10-27,Shipped,PayPal,Pickup Point,USD,8647.26,0,1729.45,14.99
O00075416,C00022759,2024-09-01,Delivered,PayPal,Express,USD,7439.42,0,1487.88,0.0
O00075417,C00018324,2023-09-22,Delivered,Google Pay,Standard,USD,5561.6,0,1112.32,0.0
O00075418,C00002433,2023-07-10,Processing,Credit Card,Standard,USD,6806.6,0,1361.32,0.0
O00075419,C00012488,2025-07-25,Delivered,Credit Card,Express,USD,10392.34,0,2078.47,0.0
O00075420,C00024939,2024-03-16,Delivered,Apple Pay,Pickup Point,USD,916.31,0,183.26,0.0
O00075421,C00029724,2025-07-23,Shipped,Debit Card,Standard,USD,5919.03,0,1183.81,0.0
O00075422,C00000772,2025-01-31,Shipped,PayPal,Standard,USD,4800.29,0,960.06,4.99
O00075423,C00004184,2023-02-13,Delivered,Google Pay,Express,USD,1295.39,0,259.08,14.99
O00075424,C00009538,2025-04-26,Delivered,Credit Card,Pickup Point,USD,3678.42,0,735.68,9.99
O00075425,C00028876,2025-11-13,Delivered,Credit Card,Standard,USD,1530.85,0,306.17,0.0
O00075426,C00001153,2024-05-13,Delivered,Google Pay,Express,USD,3450.26,0,690.05,14.99
O00075427,C00005693,2023-01-29,Delivered,Debit Card,Pickup Point,USD,3104.39,0,620.88,4.99
O00075428,C00024247,2025-01-21,Cancelled,Google Pay,Pickup Point,USD,12129.21,0,2425.84,4.99
O00075429,C00008728,2024-11-15,Delivered,Debit Card,Express,USD,4363.01,0,872.6,14.99
O00075430,C00018661,2024-10-01,Delivered,Apple Pay,Pickup Point,USD,1594.07,0,318.81,0.0
O00075431,C00010077,2023-10-23,Delivered,Google Pay,Express,USD,3833.0,0,766.6,4.99
O00075432,C00011655,2024-10-01,Processing,Credit Card,Pickup Point,USD,3452.42,0,690.48,14.99
O00075433,C00010088,2023-01-29,Delivered,Debit Card,Standard,USD,1777.3,0,355.46,4.99
O00075434,C00026697,2025-08-29,Delivered,PayPal,Standard,USD,3198.36,0,639.67,9.99
O00075435,C00029960,2023-12-07,Shipped,PayPal,Standard,USD,3021.12,0,604.22,14.99
O00075436,C00011583,2024-12-28,Delivered,Apple Pay,Pickup Point,USD,5472.28,0,1094.46,0.0
O00075437,C00007230,2025-10-09,Delivered,Apple Pay,Pickup Point,USD,1831.49,0,366.3,4.99
O00075438,C00021143,2025-08-28,Delivered,Apple Pay,Express,USD,4587.15,0,917.43,0.0
O00075439,C00022800,2023-08-14,Delivered,Apple Pay,Standard,USD,3992.1,0,798.42,0.0
O00075440,C00024670,2024-10-18,Delivered,Credit Card,Standard,USD,3876.13,0,775.23,4.99
O00075441,C00009714,2024-01-11,Delivered,Apple Pay,Pickup Point,USD,5022.86,0,1004.57,4.99
O00075442,C00003297,2025-08-04,Delivered,Credit Card,Standard,USD,5685.6,0,1137.12,14.99
O00075443,C00012739,2024-05-11,Delivered,Credit Card,Standard,USD,1573.71,0,314.74,4.99
O00075444,C00022052,2023-02-17,Processing,Credit Card,Pickup Point,USD,4680.03,0,936.01,4.99
O00075445,C00024982,2024-05-08,Delivered,Google Pay,Express,USD,5468.26,0,1093.65,4.99
O00075446,C00010801,2023-03-12,Processing,Credit Card,Standard,USD,3388.04,0,677.61,0.0
O00075447,C00013142,2024-10-05,Delivered,Apple Pay,Standard,USD,5786.76,0,1157.35,14.99
O00075448,C00022042,2024-05-13,Delivered,Debit Card,Express,USD,8177.78,0,1635.56,0.0
O00075449,C00020056,2025-04-04,Delivered,Apple Pay,Standard,USD,7353.67,0,1470.73,9.99
O00075450,C00018317,2025-10-22,Delivered,Debit Card,Pickup Point,USD,2999.99,0,600.0,4.99
O00075451,C00006633,2024-06-18,Delivered,Google Pay,Express,USD,5743.55,0,1148.71,9.99
O00075452,C00028548,2025-03-03,Returned,Apple Pay,Standard,USD,1299.62,0,259.92,0.0
O00075453,C00017809,2023-02-16,Delivered,Google Pay,Express,USD,6075.32,0,1215.06,9.99
O00075454,C00008223,2025-01-10,Returned,Credit Card,Pickup Point,USD,153.82,0,30.76,0.0
O00075455,C00026959,2025-12-30,Delivered,PayPal,Pickup Point,USD,10661.17,0,2132.23,14.99
O00075456,C00007144,2023-02-16,Delivered,Google Pay,Express,USD,1968.2,0,393.64,14.99
O00075457,C00025695,2024-12-07,Delivered,Apple Pay,Pickup Point,USD,1695.95,0,339.19,0.0
O00075458,C00022889,2023-03-25,Delivered,Google Pay,Standard,USD,1750.1,0,350.02,0.0
O00075459,C00008692,2025-03-30,Returned,Apple Pay,Standard,USD,4722.45,0,944.49,0.0
O00075460,C00012903,2023-04-12,Delivered,Google Pay,Express,USD,5029.34,0,1005.87,14.99
O00075461,C00000395,2023-05-22,Delivered,Credit Card,Standard,USD,4407.91,0,881.58,9.99
O00075462,C00023258,2023-06-19,Delivered,Debit Card,Pickup Point,USD,10710.62,0,2142.12,9.99
O00075463,C00029749,2024-07-04,Delivered,Apple Pay,Standard,USD,4509.28,0,901.86,0.0
O00075464,C00006609,2024-11-05,Delivered,Apple Pay,Standard,USD,10157.79,0,2031.56,14.99
O00075465,C00016376,2024-09-29,Delivered,Google Pay,Pickup Point,USD,9402.51,0,1880.5,4.99
O00075466,C00016680,2024-10-13,Delivered,Debit Card,Express,USD,6260.43,0,1252.09,9.99
O00075467,C00026916,2024-02-27,Delivered,Credit Card,Pickup Point,USD,4624.48,0,924.9,0.0
O00075468,C00019418,2024-03-03,Delivered,Google Pay,Pickup Point,USD,4390.55,0,878.11,14.99
O00075469,C00026161,2024-02-17,Delivered,Apple Pay,Pickup Point,USD,1911.83,0,382.37,0.0
O00075470,C00015660,2024-07-17,Delivered,Google Pay,Express,USD,6929.74,0,1385.95,0.0
O00075471,C00020846,2023-06-03,Delivered,Apple Pay,Express,USD,7518.73,0,1503.75,14.99
O00075472,C00011382,2025-11-17,Delivered,Google Pay,Express,USD,3896.32,0,779.26,14.99
O00075473,C00022003,2023-06-22,Delivered,Debit Card,Standard,USD,4179.92,0,835.98,0.0
O00075474,C00009799,2023-04-30,Delivered,Google Pay,Standard,USD,1762.27,0,352.45,9.99
O00075475,C00016769,2024-01-06,Delivered,Debit Card,Pickup Point,USD,1496.55,0,299.31,14.99
O00075476,C00023140,2025-01-06,Delivered,PayPal,Pickup Point,USD,9395.1,0,1879.02,4.99
O00075477,C00023068,2025-06-20,Delivered,PayPal,Standard,USD,1871.48,0,374.3,0.0
O00075478,C00008684,2023-12-03,Delivered,Credit Card,Express,USD,3593.4,0,718.68,4.99
O00075479,C00000028,2023-05-19,Delivered,Apple Pay,Express,USD,6284.07,0,1256.81,4.99
O00075480,C00001245,2024-11-13,Delivered,Google Pay,Standard,USD,20.88,0,4.18,14.99
O00075481,C00015314,2024-08-25,Cancelled,Debit Card,Standard,USD,2219.89,0,443.98,0.0
O00075482,C00019899,2024-11-25,Delivered,Google Pay,Standard,USD,645.2,0,129.04,0.0
O00075483,C00009141,2025-04-10,Delivered,Google Pay,Express,USD,2635.16,0,527.03,4.99
O00075484,C00019948,2024-02-24,Delivered,Google Pay,Standard,USD,13839.0,0,2767.8,9.99
O00075485,C00025189,2025-09-10,Delivered,Debit Card,Express,USD,1737.22,0,347.44,14.99
O00075486,C00019405,2023-11-15,Shipped,Credit Card,Standard,USD,2171.76,0,434.35,14.99
O00075487,C00029477,2024-11-26,Processing,Debit Card,Express,USD,637.15,0,127.43,4.99
O00075488,C00029501,2025-01-20,Delivered,Google Pay,Pickup Point,USD,10432.0,0,2086.4,4.99
O00075489,C00005404,2023-01-31,Shipped,Debit Card,Pickup Point,USD,3707.65,0,741.53,9.99
O00075490,C00016933,2023-08-13,Delivered,Apple Pay,Pickup Point,USD,1318.58,0,263.72,9.99
O00075491,C00019421,2025-09-19,Delivered,Credit Card,Express,USD,6423.9,0,1284.78,4.99
O00075492,C00001100,2025-07-30,Delivered,Google Pay,Express,USD,5461.45,0,1092.29,9.99
O00075493,C00008664,2024-05-20,Delivered,Apple Pay,Standard,USD,6132.76,0,1226.55,4.99
O00075494,C00029892,2025-10-12,Delivered,Apple Pay,Standard,USD,3734.02,0,746.8,9.99
O00075495,C00013643,2025-03-02,Delivered,PayPal,Standard,USD,5004.63,0,1000.93,9.99
O00075496,C00014475,2024-03-21,Delivered,Google Pay,Pickup Point,USD,5768.42,0,1153.68,4.99
O00075497,C00009359,2023-10-31,Delivered,Debit Card,Pickup Point,USD,6276.16,0,1255.23,14.99
O00075498,C00003718,2024-12-13,Cancelled,Debit Card,Standard,USD,2377.65,0,475.53,9.99
O00075499,C00027677,2024-09-08,Shipped,PayPal,Express,USD,1251.68,0,250.34,4.99
O00075500,C00016000,2024-08-14,Shipped,Credit Card,Standard,USD,5462.32,0,1092.46,4.99
O00075501,C00012705,2025-08-29,Delivered,PayPal,Express,USD,2259.04,0,451.81,9.99
